#wvn cm-1        wvl um           modulation
3612.94449       2.76782553       0.0161110378      
3613.14449       2.76767232       0.0162957602      
3613.34449       2.76751913       0.0157181704      
3613.54449       2.76736596       0.0157552502      
3613.74449       2.7672128        0.0161426386      
3613.94449       2.76705966       0.015981323       
3614.14449       2.76690653       0.0157208741      
3614.34449       2.76675343       0.0161709297      
3614.54449       2.76660034       0.0164096927      
3614.74449       2.76644726       0.0164251551      
3614.94449       2.76629421       0.0163198281      
3615.14449       2.76614117       0.0157947555      
3615.34449       2.76598815       0.0163095412      
3615.54449       2.76583514       0.0161367618      
3615.74449       2.76568215       0.0161690168      
3615.94449       2.76552918       0.0163325017      
3616.14449       2.76537623       0.0161183868      
3616.34449       2.76522329       0.0157874164      
3616.54449       2.76507037       0.0158029841      
3616.74449       2.76491746       0.0157556485      
3616.94449       2.76476458       0.0160904981      
3617.14449       2.76461171       0.0161620918      
3617.34449       2.76445885       0.0161318152      
3617.54449       2.76430602       0.0156580716      
3617.74449       2.7641532        0.0164606282      
3617.94449       2.7640004        0.0158859409      
3618.14449       2.76384761       0.0163150651      
3618.34449       2.76369484       0.0163520057      
3618.54449       2.76354209       0.0156705786      
3618.74449       2.76338935       0.0158833154      
3618.94449       2.76323664       0.0157767029      
3619.14449       2.76308394       0.0159133743      
3619.34449       2.76293125       0.0159718804      
3619.54449       2.76277858       0.0157409167      
3619.74449       2.76262593       0.0164702899      
3619.94449       2.7624733        0.0161288004      
3620.14449       2.76232068       0.0158394393      
3620.34449       2.76216808       0.0156955392      
3620.54449       2.7620155        0.0155399873      
3620.74449       2.76186293       0.0156323851      
3620.94449       2.76171038       0.0158751109      
3621.14449       2.76155785       0.0159292511      
3621.34449       2.76140534       0.0164197192      
3621.54449       2.76125284       0.0159691922      
3621.74449       2.76110036       0.015730058       
3621.94449       2.76094789       0.0156904344      
3622.14449       2.76079544       0.0158118727      
3622.34449       2.76064301       0.0158941608      
3622.54449       2.7604906        0.0158693484      
3622.74449       2.7603382        0.0159534029      
3622.94449       2.76018582       0.0158408817      
3623.14449       2.76003345       0.0158732946      
3623.34449       2.75988111       0.0162699605      
3623.54449       2.75972878       0.0157294105      
3623.74449       2.75957646       0.0158167615      
3623.94449       2.75942417       0.0158446147      
3624.14449       2.75927189       0.0161286518      
3624.34449       2.75911962       0.0161302191      
3624.54449       2.75896738       0.0159492103      
3624.74449       2.75881515       0.0159597135      
3624.94449       2.75866293       0.0157112641      
3625.14449       2.75851074       0.0162944688      
3625.34449       2.75835856       0.0161700543      
3625.54449       2.7582064        0.0161444928      
3625.74449       2.75805425       0.0157627997      
3625.94449       2.75790212       0.0158668544      
3626.14449       2.75775001       0.0159131844      
3626.34449       2.75759791       0.0164129796      
3626.54449       2.75744584       0.015735554       
3626.74449       2.75729377       0.0161596363      
3626.94449       2.75714173       0.0161585383      
3627.14449       2.7569897        0.0154334242      
3627.34449       2.75683769       0.0155439479      
3627.54449       2.75668569       0.0158783819      
3627.74449       2.75653372       0.0159566575      
3627.94449       2.75638176       0.0159136327      
3628.14449       2.75622981       0.0158994969      
3628.34449       2.75607788       0.0164641272      
3628.54449       2.75592597       0.0164640773      
3628.74449       2.75577408       0.0162900619      
3628.94449       2.7556222        0.0162902085      
3629.14449       2.75547034       0.0161766133      
3629.34449       2.7553185        0.0156660589      
3629.54449       2.75516667       0.0164573228      
3629.74449       2.75501486       0.0164713389      
3629.94449       2.75486306       0.0163772852      
3630.14449       2.75471129       0.0162568011      
3630.34449       2.75455953       0.0159346879      
3630.54449       2.75440778       0.0157185218      
3630.74449       2.75425606       0.0162401147      
3630.94449       2.75410435       0.0163564563      
3631.14449       2.75395265       0.0159923549      
3631.34449       2.75380098       0.0157404581      
3631.54449       2.75364932       0.0158228819      
3631.74449       2.75349767       0.01568395        
3631.94449       2.75334605       0.0157133253      
3632.14449       2.75319444       0.0160227885      
3632.34449       2.75304284       0.0162032096      
3632.54449       2.75289127       0.016201915       
3632.74449       2.75273971       0.0162217693      
3632.94449       2.75258816       0.0159823483      
3633.14449       2.75243664       0.0158963678      
3633.34449       2.75228513       0.0155769558      
3633.54449       2.75213363       0.0161111523      
3633.74449       2.75198216       0.0158501675      
3633.94449       2.7518307        0.0164482546      
3634.14449       2.75167925       0.0157726058      
3634.34449       2.75152783       0.0156255146      
3634.54449       2.75137642       0.0158662378      
3634.74449       2.75122503       0.0158646841      
3634.94449       2.75107365       0.0160415625      
3635.14449       2.75092229       0.0162062069      
3635.34449       2.75077095       0.0157806661      
3635.54449       2.75061962       0.0159938652      
3635.74449       2.75046831       0.0161846015      
3635.94449       2.75031702       0.0162955612      
3636.14449       2.75016574       0.0162590037      
3636.34449       2.75001448       0.0162827045      
3636.54449       2.74986324       0.0160797663      
3636.74449       2.74971201       0.0160547698      
3636.94449       2.7495608        0.0156387457      
3637.14449       2.74940961       0.0157967596      
3637.34449       2.74925843       0.0159313678      
3637.54449       2.74910727       0.0159650096      
3637.74449       2.74895613       0.015654031       
3637.94449       2.748805         0.0161821013      
3638.14449       2.74865389       0.0162941939      
3638.34449       2.7485028        0.0158155183      
3638.54449       2.74835172       0.0158675607      
3638.74449       2.74820066       0.0158050868      
3638.94449       2.74804961       0.0159504847      
3639.14449       2.74789859       0.0158740862      
3639.34449       2.74774758       0.0157398344      
3639.54449       2.74759658       0.01579985        
3639.74449       2.7474456        0.0159728456      
3639.94449       2.74729464       0.0160624602      
3640.14449       2.7471437        0.0160590503      
3640.34449       2.74699277       0.0160929586      
3640.54449       2.74684186       0.0160360414      
3640.74449       2.74669097       0.0156617504      
3640.94449       2.74654009       0.0159054277      
3641.14449       2.74638923       0.0157817286      
3641.34449       2.74623838       0.015937685       
3641.54449       2.74608755       0.015937245       
3641.74449       2.74593674       0.0159965142      
3641.94449       2.74578595       0.0163571484      
3642.14449       2.74563517       0.0158931289      
